Analysis,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,ARCH.LM,entropy,flat_spots,arch_acf,garch_acf,arch_r2,garch_r2,alpha,beta,lumpiness,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,nonlinearity,x_pacf5,diff2x_pacf5,stability,trend,spike,linearity,curvature,e_acf1,unitroot_kpss,firstzero_ac,fluctanal_prop_r1,histogram_mode,localsimple_taures,motiftwo_entro3,outlierinclude_mdrmd,sampenc,std1st_der,trev_num,spreadrandomlocal_meantaul,walker_propcross,avg_rR45CO244CO2,avg_rR46CO244CO2,avg_d13C12C,sd_d13C12C,avg_d18O16O,avg_pkArea,sd_pkArea,avg_d18O13C,sd_d18O13C,avg_calib_d18O16O,sd_calib_d18O16O,biotic,pred
3256,0.936069663713089,2.25582933764699,0.714445337765199,0.720270559114171,0.999421745728131,0.655611165052114,259,0.447169993222371,0.0120643177468308,0.30197638502366,0.0188966216799384,0.999743178947444,0.999743177033008,0.0669952178512381,3609.9487226893,4038,3.7049507269094,1300,2.54432495478398,0.0428363103348569,2.23653719996625,1.62700876696784,0.941920512871594,0.192746751367023,2.41974045350503e-07,-9.15779828274007,6.55527769766214,0.994041856905928,1.2322439857749,66,0.346938775510204,-0.25,11,0.5543460410038,-0.50767798976268,0.0115179620604582,0.0979314840992166,0.000793858871651259,15.35,0.0204794042355132,1.17709573977778,1.41635570444444,-13.9307178944444,0.175286349313956,-4.16136086955556,19.6309939244444,2.65007515923929,0.298721284,0.00229237904036168,-3.4137370266339,0.0576036068236607,abiotic,abiotic
3259,0.940006301942074,2.33992288583668,0.727037342236797,0.74535855475261,0.99954353399644,0.66110373182073,260,0.466672755704108,0.0117647782440853,0.318242555160025,0.018727548366114,0.99989999286593,0.999899818662094,0.0770151681959143,3801.31452065844,4038,3.98774133755314,1300,2.96102384899042,0.0415926138360051,2.24713896691555,1.65007330191307,0.938624405636104,0.174398355779188,2.94821642957821e-07,-8.63998887305127,5.58299722721882,0.993936046910158,1.07935655037617,64,0.346938775510204,-0.25,11,0.555068378071516,-0.0454862726849697,0.0115160421634106,0.0999786576087708,0.00100887700236606,15.35,0.0200139632301606,1.17940076422222,1.41267137233333,-11.6663239122222,0.0280566572943777,-6.65330416677778,21.4044261455556,3.27204000143019,0.570307865888889,0.00524086552003365,-5.88423964372682,0.0506661845520739,abiotic,abiotic
3260,0.93949850476321,2.32212388114899,0.726425644239322,0.746492628485588,0.999524238987544,0.660683588655821,260,0.475095801491621,0.0112518239855005,0.321272211074413,0.0180273087420563,0.999899998781179,0.99989998913313,0.0762978036770626,3692.57201917783,4038,3.96264232046971,1300,2.92146575119081,0.0426106421865566,2.24733472475686,1.64758060371339,0.938913685888861,0.176310566383258,2.88591741411586e-07,-8.739610475217,5.69949895499153,0.993925041237555,1.10501304930384,64,0.346938775510204,-0.25,11,0.555068378071516,-0.117729176361098,0.0115184032917321,0.0999461504394453,0.000986810465746551,15.04,0.0190830812194554,1.17836578144444,1.41127155488889,-11.94201558,0.0267156318556669,-6.64233371344444,21.1009123388889,3.22936153821939,0.556219773555556,0.00332740300262244,-5.87336358017397,0.0318465569420627,abiotic,abiotic
3263,0.93941475423887,2.32338249492049,0.725571054454589,0.74329924199039,0.999526677718618,0.660514960963062,260,0.456897876017575,0.0131498853701682,0.313837938575335,0.0206300357925086,0.999899998154808,0.999899681479592,0.0755808819571355,3872.95296494346,133,3.96425777757256,1300,2.92584455238807,0.0421678115202909,2.24648590161844,1.64649610198452,0.939198751516461,0.176863950196603,2.88037986376815e-07,-8.73324053048542,5.71644820678844,0.993934359969438,1.10458608640503,64,0.346938775510204,-0.25,11,0.555068378071516,-0.0544439274080968,0.0115184184713923,0.0998335623044487,0.000981332302835795,15.21,0.019548522224808,1.17911943144444,1.41260325333333,-11.9132071366667,0.0231266813877475,-6.56507089,21.06436084,3.23192945350241,0.551076265666667,0.00297186485479248,-5.79676552606244,0.0343122694459984,abiotic,abiotic
3267,0.940121425376421,2.3412445081072,0.727418257337432,0.746517717601492,0.999543592128157,0.661392724506368,260,0.46728343270519,0.015265944022263,0.320585144780009,0.0235863926542687,0.999888299734857,0.999888299288609,0.0763416580783319,3761.06043494702,133,3.9768631948449,1300,2.94709915905526,0.0421958270827353,2.24717026566692,1.64784770867464,0.938928614425785,0.173472588393696,2.95420564769564e-07,-8.59303393301815,5.57439280057545,0.993928678236351,1.06961143870354,63,0.346938775510204,-0.25,11,0.555068378071516,-0.0215216379711494,0.0115178336375042,0.100097256621525,0.00101539392020006,15.12,0.0214102862462183,1.18017812333333,1.41602260255556,-11.0068601133333,0.0347371936220279,-4.04936813522222,21.5362979711111,3.23309931352626,0.367901640444444,0.00333874269692553,-3.30270787778677,0.0287493777670513,abiotic,abiotic
3268,0.934611913667335,2.22787722260945,0.709802079757058,0.7120916178845,0.999383959009317,0.653491376539609,260,0.427824368388673,0.0112020472391731,0.291061011722367,0.0178087482025122,0.998668983450849,0.998668982023032,0.0633369967122014,3680.27688914919,133,3.64077738486458,1300,2.46559899807279,0.0415091474090236,2.23279040600104,1.61750500384959,0.943645215567308,0.199261999819922,2.27171514161567e-07,-9.35130328451572,6.84209926395421,0.994088481190118,1.28826702209832,67,0.346938775510204,-0.25,11,0.553984300233548,-0.507910656119125,0.0115264889911953,0.0971310409059954,0.00073713768876046,15.08,0.0200139632301606,1.17717064755556,1.41596237411111,-13.7229123266667,0.157510228638388,-4.09709923344444,19.0070638355556,2.53370230170332,0.298573570333333,0.00349679158369547,-3.35002829763989,0.0512618093794125,abiotic,abiotic
3269,0.936059125388058,2.25919942871365,0.713697328838022,0.717726622816754,0.999424591460537,0.655513920121702,260,0.4401151657601,0.0115245614453293,0.299210344818617,0.0179348499898527,0.999899997490814,0.999899987695832,0.0663981671946324,3579.60208274822,4038,3.71467529438388,1300,2.56669193190375,0.0422951438273825,2.23557367610517,1.62330512562727,0.942338011369296,0.192688505174633,2.42604322096731e-07,-9.14554487787831,6.53936958796562,0.994051547890691,1.22861294304846,66,0.346938775510204,-0.25,11,0.553984300233548,-0.507212657049791,0.0115269183059555,0.0978557664409828,0.000800415912628301,14.77,0.0181521992087503,1.17690607211111,1.41588041311111,-13.9575394433333,0.164978515754864,-4.11349037433333,19.61925339,2.66786013816367,0.294735887111111,0.00263202668305171,-3.36627840915257,0.0308974819724658,abiotic,abiotic
3272,0.933480921755955,2.19590131337106,0.708127014878273,0.712391281073484,0.99935129564263,0.652210889490231,259,0.43093572939879,0.0143964771577345,0.29065273568676,0.0217312418752596,0.999898975556448,0.999898932838033,0.0627203877187157,3724.78097746894,133,3.64285276280625,1300,2.46957922806872,0.0409130412412824,2.23317973848801,1.61588002025248,0.944188517072478,0.203940716387407,2.19385896317783e-07,-9.60973327406897,7.02185540476521,0.994082472114992,1.3538729021153,67,0.387755102040816,-0.25,11,0.553259672181557,-0.509306654257794,0.0115240368425739,0.0968804257929274,0.000704972994747494,15.45,0.0242029322783337,1.17954077188889,1.41261494555556,-11.4776983711111,0.134569180711573,-6.40075770677778,18.4158749111111,2.63076422193004,0.557728155555556,0.00580843608282532,-5.63386609346866,0.017640949750725,abiotic,abiotic
4922,0.929589025108426,1.81977449700311,0.798245059490677,1.24918314133854,0.999159649946119,0.699742849710674,263,0.837348662050984,0.0209146167205899,0.471101617753702,0.0400053694994647,0.973498450182025,0.973498334983147,1.21400832909206,17015.778183781,323,6.88817964910853,626,19.1587922231435,0.0871687515824593,2.53953133807875,2.0121838077164,0.872698817425366,0.0928244984415594,8.53321751297551e-07,-6.14109827513079,2.68946117045536,0.990215130236049,0.54937276148362,48,0.408163265306122,-0.5,7,0.557942525955338,0.0129129827826896,0.0113040758061331,0.133367387913277,0.00869101428224951,16.41,0.0148941121712823,1.17963897611111,1.41574515011111,-12.6112682111111,0.0591272040354011,-4.587876734,29.68219814,3.25796839440691,0.363800720333333,0.00250811014041982,-3.83658314858066,0.0173385139734485,abiotic,abiotic
4924,0.938418137284695,2.29091868138261,0.725236705713969,0.745544224331189,0.999497564519731,0.659620654965701,260,0.471172208946581,0.0102024532851802,0.316664360930455,0.016348468930859,0.999899995688062,0.999899874571375,0.0858707325192511,9817.82081612713,799,3.90270805772829,1297,2.85007249420077,0.0437376336171108,2.25173436175341,1.6582173667744,0.935532387893313,0.183400337601731,2.7388550281235e-07,-9.02610378690429,6.11709345673604,0.993889972784624,1.18390275262212,65,0.346938775510204,-0.25,10,0.552533512715665,-0.506979990693346,0.0114253820068818,0.0997786912116612,0.000947825552355497,15.2,0.0223411682569234,1.18031365188889,1.41276696944444,-11.7179595922222,0.0244671205704407,-6.52845663088889,18.9107813433333,2.85543573505428,0.557137526666667,0.00407273156523469,-5.76046629603672,0.0397249756328634,abiotic,abiotic
4925,0.929324693239428,1.81539366221189,0.799973592127928,1.26340718021733,0.99913434156324,0.70155709013602,263,0.827026898087742,0.0229502324618315,0.471663999855134,0.0444348733848827,0.99370689738841,0.993706869857978,1.38123077058415,18164.1207244875,323,7.14233914809947,626,20.4787391843554,0.0882385567646181,2.55097205128701,2.02888517440086,0.868173553589805,0.0895348345371589,9.26005096972266e-07,-6.06740432828273,2.51397943585763,0.989997922544227,0.533900083572546,47,0.408163265306122,-0.5,7,0.557226262620073,0.0127966496044671,0.0113031837079626,0.135091056990542,0.00948988653343056,15.62,0.0144286711659297,1.17931653022222,1.41541795588889,-12.5436626533333,0.0520283417277484,-4.55513580788889,30.25104088,3.35453953046649,0.363148708333333,0.00233849672959244,-3.80412392539781,0.0199793712080927,abiotic,abiotic
4929,0.930247337140517,1.83760255398836,0.793663650563155,1.21811738989762,0.999220860055727,0.691915068250736,263,0.851385124629344,0.0214813582283892,0.428058347117015,0.039757984550327,0.999899994283397,0.999899965223984,0.864573459788704,14778.0764134682,323,6.36452459394687,626,16.3900689121255,0.0850757297835968,2.48702817340287,1.95003890478259,0.886785838977922,0.117592333902789,6.53696172214888e-07,-7.25639074731771,4.27883844424887,0.990830750712291,0.783694945190142,55,0.408163265306122,-0.5,7,0.556508485659345,0.00837598883201496,0.0112143901858236,0.127266685797295,0.00614212633609767,16.27,0.0158249941819874,1.17936389255556,1.41545632433333,-12.8425105255556,0.0398871045215347,-4.82868216111111,24.6284786422222,2.336916654493,0.376007218666667,0.00625956362675919,-4.07531668579691,0.0668193308071282,abiotic,abiotic
4933,0.939503862805172,2.30819861156365,0.731087453785856,0.760349122220761,0.999533969378377,0.660545480131743,260,0.459605279072578,0.0143356863029736,0.311470583133039,0.0221278963183252,0.999894718709877,0.99989462358843,0.086505003838802,8184.27983626266,323,3.95372199627067,1296,2.93390622807112,0.0436386021399769,2.25671960849394,1.69051018687331,0.935485401241176,0.181371720496381,2.81181357199346e-07,-8.9803826110222,6.0246382434419,0.99386172751284,1.17023500526173,65,0.408163265306122,-0.25,10,0.552896784080831,-0.506747324336901,0.0113967477864981,0.100139139716243,0.000987452021215988,15.6,0.0209448452408657,1.18102655433333,1.41352608544444,-11.6455319177778,0.0566837321518278,-6.50575897211111,18.7739425433333,2.85040760788125,0.558649774555556,0.00302433566296319,-5.73796392791507,0.0445948808270174,abiotic,abiotic
4934,0.939531376789081,2.30282625581438,0.732056761860284,0.764599010196622,0.999532071239377,0.6608635376568,260,0.455758246159154,0.0210452042442725,0.310767327942878,0.0313803145748241,0.999899999968718,0.999356188333621,0.0881478615255505,8722.16717831105,323,3.94722273930955,1296,2.92185098271392,0.0446016204878529,2.25791545309472,1.69140084045693,0.934852171176155,0.180728593946833,2.81693263823787e-07,-8.97795088557104,6.02342298360727,0.993837624432098,1.17006105044638,65,0.408163265306122,-0.25,10,0.553259672181557,-0.503955328059563,0.0113571457851496,0.100376030097571,0.000994149659095164,16.29,0.0209448452408657,1.18121104733333,1.41366363155556,-11.5652036833333,0.0535851782229647,-6.44907000955556,18.7715637577778,2.83620819674249,0.557634951888889,0.00344652528072581,-5.68176271719334,0.033578732325187,abiotic,abiotic
4935,0.93382964884336,2.18674874242531,0.714103169511131,0.729203577254698,0.999369618315191,0.652235597950382,260,0.419675381241621,0.0168460255270352,0.283649257623651,0.0250764263113403,0.997234571624854,0.997234560223177,0.0699472084530624,8368.63076332485,323,3.57589804690135,1296,2.39036972729598,0.042046647379283,2.24163044009693,1.66010886342643,0.94086046757439,0.208775750308983,2.10832946648033e-07,-9.78384564056343,7.3701651038986,0.994032258195702,1.41224738903621,68,0.408163265306122,-0.25,10,0.55107658634389,-0.510702652396464,0.0114247430962755,0.0969785121362912,0.000695709174156767,14.74,0.0251338142890389,1.17885846977778,1.41610633088889,-13.29435136,0.140976978357749,-4.33592047855556,16.45891532,2.1732738080068,0.326166962333333,0.00324940351607337,-3.58679472475806,0.0377878346521982,abiotic,abiotic
4936,0.933538017940945,2.17969695744885,0.713640316602769,0.72931312905002,0.999366626834601,0.6517585208915,260,0.416814249294716,0.0184707230919943,0.281847845481363,0.027518963838063,0.99989996508205,0.999738789817993,0.0692638210364418,9956.61180032089,799,3.5884252568052,1296,2.40830978678055,0.0413122798335334,2.24184433174984,1.66067781618591,0.941266983891568,0.210445269848972,2.0899760790739e-07,-9.86582230577939,7.41793840425801,0.994039861851627,1.43349046064667,68,0.408163265306122,-0.25,10,0.55107658634389,-0.511167985109353,0.0114372964429781,0.096808614095378,0.000687169670771206,14.73,0.0218757272515709,1.17857367311111,1.41586797422222,-13.6391286377778,0.157537840918804,-4.54346156488889,16.2724634511111,2.23644474629975,0.333149922444444,0.00372026441070696,-3.79255012758458,0.0332490149129271,abiotic,abiotic
4937,0.938979924149399,2.29320339769163,0.729977800954052,0.759354544405685,0.999519222937783,0.660160673942767,260,0.452742000614935,0.0167015325823783,0.307642666094512,0.0255375431902355,0.999899985962254,0.999899981306056,0.0854634835383017,8459.33112845327,323,3.93849375196761,1296,2.91072432000682,0.0439239834286256,2.2560087233969,1.68870037868871,0.935824001149859,0.183709127037184,2.75180080124041e-07,-9.09027762861202,6.13685015654124,0.993863162117902,1.19879106707045,65,0.408163265306122,-0.25,10,0.552533512715665,-0.507212657049791,0.0113671284170461,0.0999758305979343,0.000966563165735243,15.7,0.0181521992087503,1.18100136622222,1.41294392344444,-11.43668076,0.0487946956300576,-6.66924672588889,18.4372060922222,2.83502957138588,0.583155882444444,0.00337789301130158,-5.90004503305934,0.0219455461059802,abiotic,abiotic
4940,0.928572187162468,1.80392488432143,0.801223335441453,1.27703792026755,0.999108344747421,0.702939000196362,264,0.819823350557767,0.0282434552000558,0.472263014699024,0.0548237831611708,0.999899992362383,0.999719121893585,1.37908448195524,20196.0273834758,323,7.39302022931563,625,21.8461592970381,0.0905873714541869,2.56129412013184,2.0566300226963,0.872732419278823,0.0902822775160912,9.95948359808512e-07,-6.36182657872673,2.58915400885544,0.9897451538908,0.581724224565212,47,0.408163265306122,-0.5,6,0.557226262620073,0.0109353187529084,0.0113558862831634,0.13672325986154,0.0102104712889795,16.03,0.0153595531766349,1.18018598055556,1.415577537,-12.3595107522222,0.0329761353598904,-4.98112401122222,28.9586855244444,3.68541201083523,0.403025612444444,0.0030793409712057,-4.22644692622967,0.027652443760726,abiotic,abiotic
4941,0.939460370290186,2.30312644606491,0.731413313122468,0.7623415181913,0.999531471511355,0.660864720531144,260,0.457685903210011,0.0191470440875427,0.31152316595831,0.0292540407141274,0.999498952640207,0.99948613757636,0.0876362142491087,8122.47788878541,323,3.9369906710031,1297,2.89360644722745,0.0443891958434526,2.25693306968847,1.68927672054151,0.935047924577245,0.181262576039449,2.80485823361369e-07,-8.99105381556839,6.04923426221351,0.993848873422827,1.17365214004376,65,0.408163265306122,-0.25,10,0.552896784080831,-0.119590507212657,0.0115015353056297,0.10025046382715,0.000990065534240147,15.56,0.0176867582033977,1.18111039122222,1.41312626333333,-11.4774773222222,0.0323194635222233,-6.67546497911111,18.7131001955556,2.83552045666677,0.581616289333333,0.00347342168472323,-5.90620978443084,0.0396434585783783,abiotic,abiotic
4942,0.939637584903269,2.30789452926471,0.731896970229732,0.763236913441147,0.999536371205703,0.66107688494333,260,0.458167610224961,0.0134064296645884,0.311718388364334,0.0214567621781486,0.999899997761491,0.999899981119777,0.0880401828373768,8710.091559553,323,3.9481127113437,1297,2.90845388331529,0.0441749686910815,2.25726176728484,1.69126426664229,0.934979976038427,0.180437040118852,2.82932056926621e-07,-8.95711551169084,5.99148977966648,0.993848015720171,1.16381842502081,65,0.408163265306122,-0.25,10,0.553259672181557,-0.119590507212657,0.0115123638635617,0.100310861481943,0.000998531428832218,15.74,0.0204794042355132,1.18192361044444,1.41636637477778,-10.8529056511111,0.0323808540026352,-4.39814591788889,18.8340885366667,2.87105958325124,0.405253273111111,0.00371446902076685,-3.64848477641137,0.0384283257539888,abiotic,abiotic
4946,0.933625299707348,2.18548012658059,0.712993259796573,0.726698526556533,0.999366882325884,0.651975691490198,260,0.423419658197451,0.013510938745655,0.285098440714125,0.0202988447652552,0.999887870768151,0.999887861945364,0.0705830644443865,8419.27134990399,323,3.58621188223925,1297,2.39195499908551,0.04113536661806,2.24088500052576,1.65552176345082,0.940794107798154,0.20936832415647,2.110027014194e-07,-9.79619468351503,7.36757679054614,0.994044976629571,1.4146348718329,68,0.408163265306122,-0.25,10,0.551805818541053,-0.510702652396464,0.011348380099071,0.0968377620430072,0.000692426127043223,15.15,0.0204794042355132,1.17888156644444,1.41609034555556,-13.6549201588889,0.161768799804662,-4.70220221766667,16.3956012544444,2.23765183557267,0.344378239333333,0.00338810951287255,-3.94992497578586,0.0502467155802248,abiotic,abiotic
4947,0.930024631912014,1.83044965542002,0.797016185541713,1.24390831491166,0.99923402945441,0.694836963151937,263,0.836874702555095,0.0236024955714729,0.43205487570167,0.0449991279880765,0.999899995404933,0.999898585945122,1.00559015271131,14463.1240157858,133,6.66752221400985,626,17.9650416738532,0.0870513558324793,2.50574128980586,1.97648562919295,0.882422862008459,0.110758147171884,7.31995962007837e-07,-7.02650322816168,3.93856692376809,0.990548435390397,0.73235973715412,54,0.408163265306122,-0.5,7,0.556149028572344,0.00977198697068404,0.0112182308017563,0.129725937380437,0.00699428570162815,15.16,0.0139632301605771,1.17978800777778,1.415644888,-12.8719624033333,0.0872363262845941,-4.99097191422222,25.3637769466667,2.47956283967842,0.387757591777778,0.00393544658121488,-4.23621009787225,0.0332802051806179,abiotic,abiotic
4948,0.936714959624364,2.24533602442739,0.722630372836613,0.744691318976403,0.999457209602717,0.656786644389526,260,0.424881001382494,0.0151186986289387,0.292865798051596,0.0233179310439764,0.999899999580303,0.953606158351893,0.0795618316692927,7776.87318715261,323,3.7884804667802,1297,2.68180775950815,0.0438961305588309,2.24887637806597,1.67249713763096,0.937566204159045,0.194648737326018,2.45272625320516e-07,-9.39901425511509,6.68369831477189,0.993937434755322,1.29170834989613,66,0.408163265306122,-0.25,10,0.552896784080831,-0.50860865518846,0.0115014699046392,0.0986649188079723,0.000841002406494534,15.91,0.0242029322783337,1.18226545733333,1.41385265811111,-11.0908802077778,0.1240162267179,-6.72653567866667,17.5585837055556,2.550612047583,0.606524200555556,0.00408582746503726,-5.95684107168742,0.0483198980669106,abiotic,abiotic
4949,0.936876329463149,2.25054465826679,0.7228893338931,0.744564156457857,0.999465240128834,0.656908534294664,260,0.433741638841117,0.0199268831297862,0.296647270071751,0.0308161516830188,0.999740488079214,0.999740452983648,0.0797019152468893,7916.58911924785,133,3.79502779194693,1297,2.69471197829951,0.0436896363045977,2.24917862468683,1.67388386063082,0.93743241040807,0.194064143118748,2.46758931095527e-07,-9.37118925293281,6.63703754757824,0.993940446171927,1.28319156541453,66,0.408163265306122,-0.25,10,0.552533512715665,-0.508375988832015,0.0114318911720636,0.0986766668679158,0.000847722360215474,15.67,0.0218757272515709,1.18114938433333,1.41263792988889,-11.0291228777778,0.105692959391872,-6.65802433766667,17.6053847411111,2.57048507976539,0.603719519777778,0.00663042861653956,-5.88891920226538,0.0475909159594947,abiotic,abiotic
4950,0.939396757629086,2.30546265496873,0.730580854212807,0.759457058623709,0.999530226991043,0.660732038230498,260,0.453580679072738,0.0159176356302341,0.309243028882623,0.0242419663458861,0.99989452604125,0.999894518891782,0.0877449830770141,8566.27517284346,323,3.95356820177176,1297,2.92419877894833,0.0437591499324451,2.25592264478164,1.68681097753243,0.935095150694818,0.181421894953217,2.80571802654132e-07,-8.97045544213883,6.03312253832569,0.993862638465632,1.16883407071524,65,0.408163265306122,-0.25,10,0.553259672181557,-0.120055839925547,0.0114892340516897,0.100128024135552,0.000987133045412317,15.26,0.0204794042355132,1.18072147777778,1.41255230433333,-11.4443450155556,0.0421256759214529,-6.72431201122222,18.71816779,2.85679036887738,0.587578396333333,0.00433200676952124,-5.95463653667767,0.0311734484934537,abiotic,abiotic
4953,0.934030356961624,2.19284453048939,0.71414158356222,0.72840165735896,0.99937785679458,0.652637825760469,260,0.414911448470566,0.0154701890980173,0.282716037299358,0.023237811745523,0.999899995216663,0.998979111775115,0.0717770324503295,8108.99973630587,323,3.60861903102579,1297,2.42995607497897,0.0418653988021132,2.24130841024305,1.65649235308444,0.940255678910298,0.207464964392035,2.14289335560648e-07,-9.73649016204706,7.28900276649471,0.994028994518415,1.39713221097708,68,0.408163265306122,-0.25,10,0.551805818541053,-0.510237319683574,0.0114824081741544,0.0970902130428483,0.000709569805974293,14.85,0.0237374912729812,1.17908610566667,1.41627548222222,-13.5814207988889,0.151848820676028,-4.59345602922222,16.5686991366667,2.24689840924935,0.338252570666667,0.00490433789441235,-3.84211443954679,0.0441218387414864,abiotic,abiotic
4954,0.934324626064701,2.19871193405531,0.715023234480512,0.729937270982763,0.999381893260775,0.653059518795047,260,0.41712180150597,0.0140346147246339,0.283943641491652,0.0211899169434852,0.999899980697062,0.999744093841993,0.0718057704683849,7861.37909000558,323,3.60304811547904,1297,2.42102821944435,0.0424976030831683,2.24172164600874,1.6586407795541,0.940181133710287,0.206104737634302,2.16173495517495e-07,-9.66986905604566,7.24129743474203,0.994021865993312,1.37999949857168,68,0.408163265306122,-0.25,10,0.552169857673616,-0.509771986970684,0.0114941528070548,0.0972356798285439,0.000718380288940487,14.66,0.022806609262276,1.17997012911111,1.41709229222222,-13.2751957955556,0.132520646348829,-4.516952561,16.7033110511111,2.21616837441929,0.340268500555556,0.00366924824694304,-3.76626920716516,0.0506519706319968,abiotic,abiotic
4958,0.936343240977969,2.24124142364542,0.720937265058513,0.74029979882889,0.999441362193317,0.65581325641049,260,0.440933859090114,0.0134284419199101,0.297265801673211,0.0208854011773744,0.999899995395059,0.999899987339376,0.077760941014381,8907.34566578435,799,3.7563577478168,1297,2.63140688883591,0.0431925080218057,2.24732496200927,1.67032749339803,0.938244169897169,0.196558335883866,2.40565657990629e-07,-9.43247519574602,6.75598187340482,0.993962120196911,1.30280747010606,67,0.408163265306122,-0.25,10,0.552169857673616,-0.508841321544905,0.0114880644717478,0.0983399657039034,0.000818691396930286,15.62,0.0237374912729812,1.18197183055556,1.41327008244444,-10.94239987,0.10647395307272,-6.78569793655556,17.3422068177778,2.49664891559678,0.620175567,0.00618227528208098,-6.01549429750943,0.033258298274373,abiotic,abiotic
4959,0.928519455279898,1.80110000444985,0.79963923965018,1.26568660670118,0.999098056037825,0.702048191880454,263,0.815490239970212,0.0244337733266167,0.466296808278435,0.0471819059304204,0.999899978851618,0.999899962682832,1.34680037589274,16125.5771280922,323,7.21754002209033,626,21.2622311836831,0.0902389498341203,2.55688530635194,2.04863160808532,0.871948054655614,0.0907962518011086,9.48342926237622e-07,-6.31971854951315,2.53405341775855,0.989871623609286,0.573227790473789,47,0.408163265306122,-0.5,6,0.556867563542026,0.0114006514657981,0.0113515511350086,0.135840708634697,0.00980666980044341,15.93,0.0153595531766349,1.17990779555556,1.41505156988889,-12.3125902922222,0.0493401927233815,-5.08009897644444,28.9918060144444,3.73796036613655,0.412603746333333,0.00341360754386295,-4.32457031085112,0.0279167777420792,abiotic,abiotic
4960,0.933868299806326,2.19191424836786,0.713406198239192,0.726765826532283,0.999373858967035,0.65227480575471,260,0.413563603958943,0.0107487977428237,0.281336830931447,0.0168669388037755,0.999899997127039,0.992595072495515,0.0710540254219957,8440.24370322005,799,3.60436970019672,1297,2.42112380299125,0.0411984797822113,2.2407053022365,1.65599312388919,0.940671934942664,0.208445164304624,2.13084147601177e-07,-9.78113421762778,7.318337282721,0.994044051355449,1.40822860680285,68,0.408163265306122,-0.25,10,0.552169857673616,-0.511051651931131,0.0113815454645892,0.096906276253555,0.000699067620592045,15.29,0.0214102862462183,1.178491189,1.41566178144444,-13.5870289188889,0.16625038295536,-4.62842294388889,16.4641723388889,2.2608945733796,0.340673769888889,0.0034563652733477,-3.87678049887967,0.0447980196622997,abiotic,abiotic
4961,0.933606088315286,2.18532493700742,0.712794635835803,0.726018340237796,0.999368611965208,0.652037736836686,260,0.410466736458927,0.0127605252173094,0.279886424830204,0.0193856452303,0.999799321660846,0.999799289461602,0.0707410182409756,8104.68237147037,323,3.5884758243488,1297,2.4029004704335,0.0413030538811857,2.24045609028863,1.65496448192418,0.940707802881102,0.209244233708437,2.10709163937474e-07,-9.78458057314612,7.3612796237972,0.994043871383399,1.41133217141364,68,0.408163265306122,-0.25,10,0.551805818541053,-0.510935318752908,0.0114136726750169,0.0968544779483507,0.00069070403518814,15.04,0.0232720502676286,1.17916153688889,1.41625931388889,-13.57004513,0.134414897177503,-4.72132939166667,16.3855361655556,2.23118152096331,0.347951901,0.00380010856382725,-3.96888757958077,0.0254784573954307,abiotic,abiotic
4962,0.929586170289959,1.81826654132079,0.799141145346459,1.25402050009047,0.999152818097985,0.700236008648267,263,0.815923112232421,0.0213910043639991,0.455747853919932,0.0414491970014727,0.999899895326855,0.974060428315599,1.14862781804359,17638.0538494083,323,6.88075394280474,626,19.449841874195,0.0875197186355744,2.54565866928942,2.03795300617128,0.876314466291151,0.0916427342369196,8.5962799432177e-07,-6.10059194668292,2.60955493248757,0.990168979717049,0.540889787021173,47,0.408163265306122,-0.5,7,0.557226262620073,0.0126803164262448,0.0112811660549717,0.133771032502337,0.00879778942140343,15.83,0.0148941121712823,1.17971238122222,1.41514702433333,-12.4682382377778,0.0808400324058303,-5.00694304444444,29.2048818933333,3.22624298848933,0.401586752444444,0.00236011995315557,-4.25204381249004,0.0194188309416035,abiotic,abiotic
4964,0.934155312037384,2.19855472024953,0.714148168447758,0.727748900084927,0.99938286228747,0.652278462094173,260,0.424814934763905,0.0130640370881833,0.286384169165371,0.02039765655079,0.999899887027843,0.999899874118592,0.0715237176784183,8334.95478430243,799,3.62108911627831,1297,2.44782160577117,0.0411877882290804,2.24123768681872,1.65794712381765,0.94043235011159,0.20730603989548,2.15795258395574e-07,-9.73452094445202,7.25787667316215,0.994040081241703,1.3943679511881,68,0.408163265306122,-0.25,10,0.552169857673616,-0.510237319683574,0.0114243809851088,0.0970121129575383,0.000712460902323386,15.8,0.0190830812194554,1.17965730933333,1.41681361866667,-13.6191854122222,0.13418490603881,-4.70202958144444,16.55341781,2.27172922487673,0.345272845888889,0.00312591124107473,-3.9497538249257,0.0269072748276495,abiotic,abiotic
