Analysis,diff2_acf1,time_kl_shift,trend,fluctanal_prop_r1,avg_rR45CO244CO2,avg_rR46CO244CO2,avg_R45CO244CO2,avg_rd45CO244CO2,avg_d45CO244CO2,avg_R13C12C,sd_R13C12C,avg_d13C12C,sd_d13C12C,sd_d18O13C,biotic,pred
5916,0.75044686927771,133,0.144310333101561,0.428571428571429,1.18056287088889,1.41031158811111,0.011837431,24.3952622988889,-12.3006293,0.0110365713333333,1.20169765332236e-06,-12.8467010966667,0.107477568402698,0.00618993500037498,biotic,biotic
5918,0.711970783905236,133,0.20193002956645,0.428571428571429,1.17899365022222,1.41727433666667,0.0118223252222222,23.0880151011111,-13.5610482844444,0.0110194136666667,1.65583792987101e-06,-14.3813446355556,0.148096324442656,0.00358755288254274,biotic,biotic
5919,0.763409948361346,133,0.128411324475335,0.428571428571429,1.18084218388889,1.41746201055556,0.0118397393333333,24.5950130255556,-12.1080340444444,0.0110367701111111,4.06619430316684e-07,-12.82891191,0.0363712022292726,0.00286082974870163,abiotic,abiotic
5920,0.737687491659672,323,0.161523157700032,0.428571428571429,1.18035901933333,1.41796227555556,0.0118348656666667,24.1732594377778,-12.5146795755556,0.0110317587777778,2.89611281624919e-07,-13.2771588033333,0.0259064558236821,0.00217684040594265,biotic,biotic
5924,0.738612521140769,133,0.160440760525601,0.428571428571429,1.17895596966667,1.41666268011111,0.0118264157777778,23.4420215622222,-13.2197230422222,0.011023677,6.42239830592989e-07,-14.0000233044444,0.0574340830004563,0.00315824596288544,abiotic,biotic
5926,0.753264233707783,133,0.142001975674856,0.428571428571429,1.17853372488889,1.41615527244444,0.0118206414444444,22.9423084088889,-13.7015354677778,0.0110179714444444,1.79256890461105e-06,-14.51034268,0.160330521746687,0.00303504591133208,biotic,biotic
5927,0.764956258483099,133,0.127620877749046,0.428571428571429,1.18050263144444,1.41017292488889,0.0118402074444444,24.6355352177778,-12.0689634388889,0.0110392864444444,1.31912064564887e-06,-12.6038483766667,0.117977723311553,0.00601195230459297,abiotic,biotic
5928,0.786292460298526,133,0.104762236858619,0.428571428571429,1.17893930455556,1.41614265511111,0.0118239117777778,23.2253254844444,-13.4286566344444,0.0110212448888889,1.24763751190432e-06,-14.2175604811111,0.111587618477177,0.00242211215369214,abiotic,biotic
5929,0.741057416315839,133,0.156491927156961,0.428571428571429,1.17941363433333,1.41745973877778,0.0118286313333333,23.6337371766667,-13.0348750655556,0.011025593,3.34080828542952e-07,-13.8286447677778,0.0298838365391635,0.00330226422771761,biotic,biotic
5930,0.750145993951696,133,0.144404491541126,0.428571428571429,1.18067454588889,1.41744971055556,0.011840433,24.6550442033333,-12.0501533033333,0.0110373997777778,2.29844935651219e-07,-12.77259119,0.0205541134165039,0.00192485437290574,abiotic,abiotic
5931,0.795522640976985,133,0.0952256887016496,0.428571428571429,1.179839764,1.416415597,0.0118323913333333,23.9591172488889,-12.72115076,0.0110296673333333,5.84871353375997e-07,-13.4642392711111,0.0523319055434876,0.00133676493019788,abiotic,abiotic
5934,0.77155120770564,133,0.118668497839375,0.428571428571429,1.18035218122222,1.410058273,0.0118375825555556,24.4083635,-12.2879974111111,0.0110367056666667,1.19126823175998e-06,-12.8346836711111,0.106549465243453,0.00478886601835543,abiotic,biotic
5937,0.69345963325501,323,0.233228609127947,0.489795918367347,1.17862188333333,1.41694641322222,0.0118217704444444,23.0400077888889,-13.6073358744444,0.0110188683333333,2.80884762847347e-07,-14.43012816,0.0251198354123958,0.00345398292329394,abiotic,biotic
5938,0.735834171605572,323,0.161742950717446,0.428571428571429,1.17987443844444,1.41741138188889,0.0118334278888889,24.04884278,-12.6346393788889,0.0110303952222222,2.74600062717616e-07,-13.3991076433333,0.0245554894342338,0.00321266820606013,biotic,biotic
5939,0.740521842916884,133,0.154966461752433,0.428571428571429,1.18066819922222,1.41710369911111,0.0118410731111111,24.7104235533333,-11.9967577533333,0.0110381135555556,3.73698444976305e-07,-12.70876074,0.0334328258818921,0.00309158326116992,biotic,biotic
5941,0.761500572790754,133,0.128484561654161,0.428571428571429,1.18054389433333,1.41680177044444,0.0118403642222222,24.6490929177778,-12.0558914,0.0110374904444444,2.14908184529305e-07,-12.7644943266667,0.0192290014122003,0.00278401015418508,abiotic,abiotic
5942,0.798258321598269,133,0.0918657509272836,0.428571428571429,1.17975019188889,1.41622868766667,0.0118323308888889,23.9538964388889,-12.7261845511111,0.011029614,7.15642194116501e-07,-13.4689840533333,0.0640043673194688,0.00193577733187867,abiotic,abiotic
5944,0.73189896057761,323,0.167277497917173,0.428571428571429,1.180432054,1.41747247988889,0.0118390018888889,24.5311940322222,-12.1695669144444,0.0110359332222222,3.15938197191016e-07,-12.9037756011111,0.0282607422236327,0.00223849198702096,biotic,biotic
5945,0.751130190856767,323,0.141409430464848,0.428571428571429,1.18053812766667,1.41771103288889,0.0118401782222222,24.6330100655556,-12.0713981322222,0.0110370313333333,2.08260053779031e-07,-12.8055664011111,0.0186210992070871,0.00220192729314385,abiotic,abiotic
5946,0.770268929890127,133,0.119306384164333,0.428571428571429,1.18025185288889,1.414220244,0.011837375,24.3904106111111,-12.3053071933333,0.0110352533333333,3.9872891793829e-07,-12.9645901588889,0.0356591135770881,0.00283131213821541,abiotic,abiotic
5947,0.759470034414202,133,0.130985884327026,0.428571428571429,1.180389595,1.41432505855556,0.0118386061111111,24.49696481,-12.2025699755556,0.0110364437777778,1.70256261101951e-07,-12.8581059911111,0.0152378302582808,0.0023430197714066,abiotic,abiotic
5948,0.74528606569978,323,0.148664748439025,0.428571428571429,1.18052301011111,1.41006435588889,0.0118401274444444,24.6286119411111,-12.0756387111111,0.0110392114444444,1.00809202346671e-06,-12.61056295,0.0901718073214318,0.00503579464772156,biotic,abiotic
5949,0.74162888454968,133,0.154186055665014,0.428571428571429,1.18093730155556,1.41754019733333,0.0118441768888889,24.9790533777778,-11.7377507877778,0.0110410855555556,4.65438264196171e-07,-12.4429242288889,0.0416457308816307,0.00523683324803212,abiotic,biotic
5951,0.745716854600823,323,0.148210311852028,0.428571428571429,1.18007321133333,1.41756425922222,0.0118357643333333,24.2510175833333,-12.4397068811111,0.01103268,3.38342282312268e-07,-13.1947528377778,0.0302770537666869,0.00261958074211031,abiotic,biotic
5952,0.793326105990247,133,0.0967635916749903,0.428571428571429,1.17983425777778,1.41666257988889,0.0118332493333333,24.0333871811111,-12.6495413266667,0.0110304358888889,4.6410544180262e-07,-13.3954761544444,0.0415199468051828,0.00290986367124302,abiotic,abiotic
5953,0.80907418534399,133,0.0852185965511174,0.428571428571429,1.17950990733333,1.41004273355556,0.0118304444444444,23.7906536466667,-12.8835796555556,0.0110295626666667,1.81262709899172e-06,-13.4735790733333,0.162114146539871,0.00546097851128708,abiotic,abiotic
5954,0.768591581214881,133,0.120982768545853,0.428571428571429,1.17880261522222,1.41627898166667,0.0118236438888889,23.2021477888889,-13.4510040566667,0.0110209387777778,1.15980944316065e-06,-14.2449314444444,0.103740827435191,0.00167454552350302,biotic,biotic
5956,0.747449822209012,323,0.146128405143336,0.428571428571429,1.18016189577778,1.41787788,0.0118367037777778,24.33233303,-12.3613043144444,0.0110335702222222,4.9073918168854e-07,-13.1151396822222,0.0439066428641704,0.00334869178286622,abiotic,biotic
5959,0.737797069003226,133,0.160494503584679,0.428571428571429,1.17971639644444,1.41779973077778,0.0118320003333333,23.9253103466667,-12.7537466344444,0.0110289131111111,3.6085885206134e-07,-13.5316699188889,0.0322777868048492,0.00288809944779128,biotic,biotic
5960,0.73633672602508,323,0.163017083877035,0.428571428571429,1.18074403566667,1.41809056355556,0.011841466,24.7444598744444,-11.9639406822222,0.0110383106666667,4.59387635880371e-07,-12.69113766,0.0411003641502468,0.00374584534048027,biotic,biotic
5961,0.741819611943101,133,0.156095028146495,0.428571428571429,1.18038992844444,1.41742577211111,0.0118377627777778,24.4239706088889,-12.27294938,0.011034801,4.18659169253198e-07,-13.0050390455556,0.0374602710456748,0.00305725100110843,biotic,biotic
